fecha,departamento,codigo_departamento,municipio,codigo_municipio,poblacion,casos
2020/10/19,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/10/20,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/10/21,GUATEMALA,01,VILLA NUEVA,0115,464528,45
2020/10/22,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2020/10/23,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/10/24,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2020/10/25,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/10/26,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/10/27,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2020/10/28,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/10/29,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2020/10/30,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/10/31,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/11/01,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2020/11/02,GUATEMALA,01,VILLA NUEVA,0115,464528,13
2020/11/03,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/11/04,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/11/05,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2020/11/06,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/11/07,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2020/11/08,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/11/09,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/11/10,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2020/11/11,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/11/12,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/11/13,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/11/14,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2020/11/15,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2020/11/16,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2020/11/17,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2020/11/18,GUATEMALA,01,VILLA NUEVA,0115,464528,21
2020/11/19,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2020/11/20,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2020/11/21,GUATEMALA,01,VILLA NUEVA,0115,464528,13
2020/11/22,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2020/11/23,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/11/24,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2020/11/25,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/11/26,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2020/11/27,GUATEMALA,01,VILLA NUEVA,0115,464528,46
2020/11/28,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/11/29,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/11/30,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2020/12/01,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2020/12/02,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2020/12/03,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2020/12/04,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2020/12/05,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2020/12/06,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2020/12/07,GUATEMALA,01,VILLA NUEVA,0115,464528,25
2020/12/08,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2020/12/09,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/12/10,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2020/12/11,GUATEMALA,01,VILLA NUEVA,0115,464528,15
2020/12/12,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2020/12/13,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2020/12/14,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2020/12/15,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2020/12/16,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2020/12/17,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2020/12/18,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2020/12/19,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2020/12/20,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2020/12/21,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2020/12/22,GUATEMALA,01,VILLA NUEVA,0115,464528,38
2020/12/23,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2020/12/24,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2020/12/25,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/12/26,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2020/12/27,GUATEMALA,01,VILLA NUEVA,0115,464528,10
2020/12/28,GUATEMALA,01,VILLA NUEVA,0115,464528,35
2020/12/29,GUATEMALA,01,VILLA NUEVA,0115,464528,38
2020/12/30,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2020/12/31,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2021/01/01,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/01/02,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2021/01/03,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2021/01/04,GUATEMALA,01,VILLA NUEVA,0115,464528,37
2021/01/05,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/01/06,GUATEMALA,01,VILLA NUEVA,0115,464528,60
2021/01/07,GUATEMALA,01,VILLA NUEVA,0115,464528,64
2021/01/08,GUATEMALA,01,VILLA NUEVA,0115,464528,50
2021/01/09,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/01/10,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2021/01/11,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2021/01/12,GUATEMALA,01,VILLA NUEVA,0115,464528,49
2021/01/13,GUATEMALA,01,VILLA NUEVA,0115,464528,53
2021/01/14,GUATEMALA,01,VILLA NUEVA,0115,464528,63
2021/01/15,GUATEMALA,01,VILLA NUEVA,0115,464528,54
2021/01/16,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/01/17,GUATEMALA,01,VILLA NUEVA,0115,464528,15
2021/01/18,GUATEMALA,01,VILLA NUEVA,0115,464528,57
2021/01/19,GUATEMALA,01,VILLA NUEVA,0115,464528,48
2021/01/20,GUATEMALA,01,VILLA NUEVA,0115,464528,58
2021/01/21,GUATEMALA,01,VILLA NUEVA,0115,464528,46
2021/01/22,GUATEMALA,01,VILLA NUEVA,0115,464528,35
2021/01/23,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2021/01/24,GUATEMALA,01,VILLA NUEVA,0115,464528,10
2021/01/25,GUATEMALA,01,VILLA NUEVA,0115,464528,42
2021/01/26,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2021/01/27,GUATEMALA,01,VILLA NUEVA,0115,464528,55
2021/01/28,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2021/01/29,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/01/30,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/01/31,GUATEMALA,01,VILLA NUEVA,0115,464528,12
2021/02/01,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2021/02/02,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2021/02/03,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/02/04,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2021/02/05,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2021/02/06,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2021/02/07,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/02/08,GUATEMALA,01,VILLA NUEVA,0115,464528,38
2021/02/09,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2021/02/10,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/02/11,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/02/12,GUATEMALA,01,VILLA NUEVA,0115,464528,35
2021/02/13,GUATEMALA,01,VILLA NUEVA,0115,464528,15
2021/02/14,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/02/15,GUATEMALA,01,VILLA NUEVA,0115,464528,55
2021/02/16,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/02/17,GUATEMALA,01,VILLA NUEVA,0115,464528,38
2021/02/18,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2021/02/19,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/02/20,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/02/21,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2021/02/22,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2021/02/23,GUATEMALA,01,VILLA NUEVA,0115,464528,41
2021/02/24,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/02/25,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2021/02/26,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2021/02/27,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2021/02/28,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2021/03/01,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2021/03/02,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/03/03,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/03/04,GUATEMALA,01,VILLA NUEVA,0115,464528,28
2021/03/05,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/03/06,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2021/03/07,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2021/03/08,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/03/09,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/03/10,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2021/03/11,GUATEMALA,01,VILLA NUEVA,0115,464528,12
2021/03/12,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2021/03/13,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/03/14,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/03/15,GUATEMALA,01,VILLA NUEVA,0115,464528,15
2021/03/16,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/03/17,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2021/03/18,GUATEMALA,01,VILLA NUEVA,0115,464528,34
2021/03/19,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/03/20,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/03/21,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/03/22,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2021/03/23,GUATEMALA,01,VILLA NUEVA,0115,464528,41
2021/03/24,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2021/03/25,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/03/26,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2021/03/27,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/03/28,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2021/03/29,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/03/30,GUATEMALA,01,VILLA NUEVA,0115,464528,12
2021/03/31,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2021/04/01,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2021/04/02,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/04/03,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2021/04/04,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2021/04/05,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/04/06,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/04/07,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/04/08,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/04/09,GUATEMALA,01,VILLA NUEVA,0115,464528,52
2021/04/10,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2021/04/11,GUATEMALA,01,VILLA NUEVA,0115,464528,10
2021/04/12,GUATEMALA,01,VILLA NUEVA,0115,464528,65
2021/04/13,GUATEMALA,01,VILLA NUEVA,0115,464528,65
2021/04/14,GUATEMALA,01,VILLA NUEVA,0115,464528,85
2021/04/15,GUATEMALA,01,VILLA NUEVA,0115,464528,54
2021/04/16,GUATEMALA,01,VILLA NUEVA,0115,464528,44
2021/04/17,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2021/04/18,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/04/19,GUATEMALA,01,VILLA NUEVA,0115,464528,60
2021/04/20,GUATEMALA,01,VILLA NUEVA,0115,464528,69
2021/04/21,GUATEMALA,01,VILLA NUEVA,0115,464528,53
2021/04/22,GUATEMALA,01,VILLA NUEVA,0115,464528,62
2021/04/23,GUATEMALA,01,VILLA NUEVA,0115,464528,56
2021/04/24,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2021/04/25,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2021/04/26,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/04/27,GUATEMALA,01,VILLA NUEVA,0115,464528,63
2021/04/28,GUATEMALA,01,VILLA NUEVA,0115,464528,66
2021/04/29,GUATEMALA,01,VILLA NUEVA,0115,464528,50
2021/04/30,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/05/01,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/05/02,GUATEMALA,01,VILLA NUEVA,0115,464528,4
2021/05/03,GUATEMALA,01,VILLA NUEVA,0115,464528,76
2021/05/04,GUATEMALA,01,VILLA NUEVA,0115,464528,47
2021/05/05,GUATEMALA,01,VILLA NUEVA,0115,464528,38
2021/05/06,GUATEMALA,01,VILLA NUEVA,0115,464528,29
2021/05/07,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2021/05/08,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2021/05/09,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/05/10,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2021/05/11,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2021/05/12,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2021/05/13,GUATEMALA,01,VILLA NUEVA,0115,464528,52
2021/05/14,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2021/05/15,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/05/16,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2021/05/17,GUATEMALA,01,VILLA NUEVA,0115,464528,43
2021/05/18,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/05/19,GUATEMALA,01,VILLA NUEVA,0115,464528,37
2021/05/20,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/05/21,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2021/05/22,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2021/05/23,GUATEMALA,01,VILLA NUEVA,0115,464528,6
2021/05/24,GUATEMALA,01,VILLA NUEVA,0115,464528,41
2021/05/25,GUATEMALA,01,VILLA NUEVA,0115,464528,59
2021/05/26,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2021/05/27,GUATEMALA,01,VILLA NUEVA,0115,464528,50
2021/05/28,GUATEMALA,01,VILLA NUEVA,0115,464528,8
2021/05/29,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2021/05/30,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/05/31,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2021/06/01,GUATEMALA,01,VILLA NUEVA,0115,464528,41
2021/06/02,GUATEMALA,01,VILLA NUEVA,0115,464528,57
2021/06/03,GUATEMALA,01,VILLA NUEVA,0115,464528,55
2021/06/04,GUATEMALA,01,VILLA NUEVA,0115,464528,46
2021/06/05,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2021/06/06,GUATEMALA,01,VILLA NUEVA,0115,464528,10
2021/06/07,GUATEMALA,01,VILLA NUEVA,0115,464528,61
2021/06/08,GUATEMALA,01,VILLA NUEVA,0115,464528,74
2021/06/09,GUATEMALA,01,VILLA NUEVA,0115,464528,63
2021/06/10,GUATEMALA,01,VILLA NUEVA,0115,464528,56
2021/06/11,GUATEMALA,01,VILLA NUEVA,0115,464528,66
2021/06/12,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/06/13,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/06/14,GUATEMALA,01,VILLA NUEVA,0115,464528,73
2021/06/15,GUATEMALA,01,VILLA NUEVA,0115,464528,61
2021/06/16,GUATEMALA,01,VILLA NUEVA,0115,464528,43
2021/06/17,GUATEMALA,01,VILLA NUEVA,0115,464528,60
2021/06/18,GUATEMALA,01,VILLA NUEVA,0115,464528,47
2021/06/19,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2021/06/20,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/06/21,GUATEMALA,01,VILLA NUEVA,0115,464528,44
2021/06/22,GUATEMALA,01,VILLA NUEVA,0115,464528,55
2021/06/23,GUATEMALA,01,VILLA NUEVA,0115,464528,54
2021/06/24,GUATEMALA,01,VILLA NUEVA,0115,464528,95
2021/06/25,GUATEMALA,01,VILLA NUEVA,0115,464528,81
2021/06/26,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2021/06/27,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2021/06/28,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2021/06/29,GUATEMALA,01,VILLA NUEVA,0115,464528,169
2021/06/30,GUATEMALA,01,VILLA NUEVA,0115,464528,86
2021/07/01,GUATEMALA,01,VILLA NUEVA,0115,464528,152
2021/07/02,GUATEMALA,01,VILLA NUEVA,0115,464528,135
2021/07/03,GUATEMALA,01,VILLA NUEVA,0115,464528,46
2021/07/04,GUATEMALA,01,VILLA NUEVA,0115,464528,26
2021/07/05,GUATEMALA,01,VILLA NUEVA,0115,464528,155
2021/07/06,GUATEMALA,01,VILLA NUEVA,0115,464528,163
2021/07/07,GUATEMALA,01,VILLA NUEVA,0115,464528,150
2021/07/08,GUATEMALA,01,VILLA NUEVA,0115,464528,119
2021/07/09,GUATEMALA,01,VILLA NUEVA,0115,464528,107
2021/07/10,GUATEMALA,01,VILLA NUEVA,0115,464528,66
2021/07/11,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2021/07/12,GUATEMALA,01,VILLA NUEVA,0115,464528,176
2021/07/13,GUATEMALA,01,VILLA NUEVA,0115,464528,145
2021/07/14,GUATEMALA,01,VILLA NUEVA,0115,464528,173
2021/07/15,GUATEMALA,01,VILLA NUEVA,0115,464528,106
2021/07/16,GUATEMALA,01,VILLA NUEVA,0115,464528,131
2021/07/17,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2021/07/18,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2021/07/19,GUATEMALA,01,VILLA NUEVA,0115,464528,237
2021/07/20,GUATEMALA,01,VILLA NUEVA,0115,464528,147
2021/07/21,GUATEMALA,01,VILLA NUEVA,0115,464528,206
2021/07/22,GUATEMALA,01,VILLA NUEVA,0115,464528,154
2021/07/23,GUATEMALA,01,VILLA NUEVA,0115,464528,155
2021/07/24,GUATEMALA,01,VILLA NUEVA,0115,464528,54
2021/07/25,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2021/07/26,GUATEMALA,01,VILLA NUEVA,0115,464528,152
2021/07/27,GUATEMALA,01,VILLA NUEVA,0115,464528,187
2021/07/28,GUATEMALA,01,VILLA NUEVA,0115,464528,140
2021/07/29,GUATEMALA,01,VILLA NUEVA,0115,464528,142
2021/07/30,GUATEMALA,01,VILLA NUEVA,0115,464528,129
2021/07/31,GUATEMALA,01,VILLA NUEVA,0115,464528,71
2021/08/01,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2021/08/02,GUATEMALA,01,VILLA NUEVA,0115,464528,166
2021/08/03,GUATEMALA,01,VILLA NUEVA,0115,464528,130
2021/08/04,GUATEMALA,01,VILLA NUEVA,0115,464528,201
2021/08/05,GUATEMALA,01,VILLA NUEVA,0115,464528,139
2021/08/06,GUATEMALA,01,VILLA NUEVA,0115,464528,160
2021/08/07,GUATEMALA,01,VILLA NUEVA,0115,464528,33
2021/08/08,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/08/09,GUATEMALA,01,VILLA NUEVA,0115,464528,158
2021/08/10,GUATEMALA,01,VILLA NUEVA,0115,464528,122
2021/08/11,GUATEMALA,01,VILLA NUEVA,0115,464528,177
2021/08/12,GUATEMALA,01,VILLA NUEVA,0115,464528,176
2021/08/13,GUATEMALA,01,VILLA NUEVA,0115,464528,184
2021/08/14,GUATEMALA,01,VILLA NUEVA,0115,464528,44
2021/08/15,GUATEMALA,01,VILLA NUEVA,0115,464528,27
2021/08/16,GUATEMALA,01,VILLA NUEVA,0115,464528,224
2021/08/17,GUATEMALA,01,VILLA NUEVA,0115,464528,156
2021/08/18,GUATEMALA,01,VILLA NUEVA,0115,464528,255
2021/08/19,GUATEMALA,01,VILLA NUEVA,0115,464528,221
2021/08/20,GUATEMALA,01,VILLA NUEVA,0115,464528,225
2021/08/21,GUATEMALA,01,VILLA NUEVA,0115,464528,68
2021/08/22,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/08/23,GUATEMALA,01,VILLA NUEVA,0115,464528,202
2021/08/24,GUATEMALA,01,VILLA NUEVA,0115,464528,199
2021/08/25,GUATEMALA,01,VILLA NUEVA,0115,464528,173
2021/08/26,GUATEMALA,01,VILLA NUEVA,0115,464528,184
2021/08/27,GUATEMALA,01,VILLA NUEVA,0115,464528,128
2021/08/28,GUATEMALA,01,VILLA NUEVA,0115,464528,42
2021/08/29,GUATEMALA,01,VILLA NUEVA,0115,464528,32
2021/08/30,GUATEMALA,01,VILLA NUEVA,0115,464528,159
2021/08/31,GUATEMALA,01,VILLA NUEVA,0115,464528,205
2021/09/01,GUATEMALA,01,VILLA NUEVA,0115,464528,146
2021/09/02,GUATEMALA,01,VILLA NUEVA,0115,464528,168
2021/09/03,GUATEMALA,01,VILLA NUEVA,0115,464528,101
2021/09/04,GUATEMALA,01,VILLA NUEVA,0115,464528,35
2021/09/05,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/09/06,GUATEMALA,01,VILLA NUEVA,0115,464528,152
2021/09/07,GUATEMALA,01,VILLA NUEVA,0115,464528,186
2021/09/08,GUATEMALA,01,VILLA NUEVA,0115,464528,97
2021/09/09,GUATEMALA,01,VILLA NUEVA,0115,464528,153
2021/09/10,GUATEMALA,01,VILLA NUEVA,0115,464528,195
2021/09/11,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/09/12,GUATEMALA,01,VILLA NUEVA,0115,464528,11
2021/09/13,GUATEMALA,01,VILLA NUEVA,0115,464528,136
2021/09/14,GUATEMALA,01,VILLA NUEVA,0115,464528,144
2021/09/15,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2021/09/16,GUATEMALA,01,VILLA NUEVA,0115,464528,177
2021/09/17,GUATEMALA,01,VILLA NUEVA,0115,464528,116
2021/09/18,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2021/09/19,GUATEMALA,01,VILLA NUEVA,0115,464528,13
2021/09/20,GUATEMALA,01,VILLA NUEVA,0115,464528,260
2021/09/21,GUATEMALA,01,VILLA NUEVA,0115,464528,152
2021/09/22,GUATEMALA,01,VILLA NUEVA,0115,464528,152
2021/09/23,GUATEMALA,01,VILLA NUEVA,0115,464528,172
2021/09/24,GUATEMALA,01,VILLA NUEVA,0115,464528,135
2021/09/25,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2021/09/26,GUATEMALA,01,VILLA NUEVA,0115,464528,12
2021/09/27,GUATEMALA,01,VILLA NUEVA,0115,464528,106
2021/09/28,GUATEMALA,01,VILLA NUEVA,0115,464528,118
2021/09/29,GUATEMALA,01,VILLA NUEVA,0115,464528,71
2021/09/30,GUATEMALA,01,VILLA NUEVA,0115,464528,85
2021/10/01,GUATEMALA,01,VILLA NUEVA,0115,464528,72
2021/10/02,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2021/10/03,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/10/04,GUATEMALA,01,VILLA NUEVA,0115,464528,82
2021/10/05,GUATEMALA,01,VILLA NUEVA,0115,464528,95
2021/10/06,GUATEMALA,01,VILLA NUEVA,0115,464528,66
2021/10/07,GUATEMALA,01,VILLA NUEVA,0115,464528,80
2021/10/08,GUATEMALA,01,VILLA NUEVA,0115,464528,102
2021/10/09,GUATEMALA,01,VILLA NUEVA,0115,464528,9
2021/10/10,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2021/10/11,GUATEMALA,01,VILLA NUEVA,0115,464528,68
2021/10/12,GUATEMALA,01,VILLA NUEVA,0115,464528,31
2021/10/13,GUATEMALA,01,VILLA NUEVA,0115,464528,39
2021/10/14,GUATEMALA,01,VILLA NUEVA,0115,464528,23
2021/10/15,GUATEMALA,01,VILLA NUEVA,0115,464528,52
2021/10/16,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/10/17,GUATEMALA,01,VILLA NUEVA,0115,464528,10
2021/10/18,GUATEMALA,01,VILLA NUEVA,0115,464528,55
2021/10/19,GUATEMALA,01,VILLA NUEVA,0115,464528,34
2021/10/20,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2021/10/21,GUATEMALA,01,VILLA NUEVA,0115,464528,48
2021/10/22,GUATEMALA,01,VILLA NUEVA,0115,464528,46
2021/10/23,GUATEMALA,01,VILLA NUEVA,0115,464528,7
2021/10/24,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2021/10/25,GUATEMALA,01,VILLA NUEVA,0115,464528,43
2021/10/26,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2021/10/27,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2021/10/28,GUATEMALA,01,VILLA NUEVA,0115,464528,36
2021/10/29,GUATEMALA,01,VILLA NUEVA,0115,464528,24
2021/10/30,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2021/10/31,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/11/01,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/11/02,GUATEMALA,01,VILLA NUEVA,0115,464528,20
2021/11/03,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/11/04,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/11/05,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2021/11/06,GUATEMALA,01,VILLA NUEVA,0115,464528,2
2021/11/07,GUATEMALA,01,VILLA NUEVA,0115,464528,1
2021/11/08,GUATEMALA,01,VILLA NUEVA,0115,464528,30
2021/11/09,GUATEMALA,01,VILLA NUEVA,0115,464528,14
2021/11/10,GUATEMALA,01,VILLA NUEVA,0115,464528,19
2021/11/11,GUATEMALA,01,VILLA NUEVA,0115,464528,13
2021/11/12,GUATEMALA,01,VILLA NUEVA,0115,464528,5
2021/11/13,GUATEMALA,01,VILLA NUEVA,0115,464528,3
2021/11/14,GUATEMALA,01,VILLA NUEVA,0115,464528,0
2021/11/15,GUATEMALA,01,VILLA NUEVA,0115,464528,17
2021/11/16,GUATEMALA,01,VILLA NUEVA,0115,464528,18
2021/11/17,GUATEMALA,01,VILLA NUEVA,0115,464528,34
2021/11/18,GUATEMALA,01,VILLA NUEVA,0115,464528,22
2021/11/19,GUATEMALA,01,VILLA NUEVA,0115,464528,16
2021/11/20,GUATEMALA,01,VILLA NUEVA,0115,464528,13
